Record_ID,URL_Limo,Date_type,Date_1,Date_2,Country,Language,Main_title,Varying_title(s),Physical_extent,Binding,Content_type,Media_type,Carrier_type,Description_of_graphic_material,General_notes,Details,Genre/form,Contributors,Illustrations,Place_of_production,Place_of_production_2,ODIS_URL,URL,IE,Label,Collection
9984875010101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984875010101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven",s,1749,\\\\,xx,lat,00$aDialectica,13$aDialectices sive Manuductio ad logicam Lovaniensem ::: 13$aDialectices sive Manuductio ad logicam Lovaniensem a Reverendo in Christo Patro Francisco Vrancx F. M. prædicatore ac Phil: Professore Scripta a Peril: P. F. Eq: D. R: D: L: &orum &orum Die aprilis 24,00$a341 p.$bill.,00$aBrown calf leather binding ; gold tooled spine with remnants of gilt stamp.,\\$atext$2rdacontent,\\$aunmediated$2rdamedia,\\$avolume$2rdacarrier,\\$ePaper,\\$aTitle created by cataloguer ::: \\$a5 colophons ::: \\$aColophon on p. 106 reads: Finis Materiæ de u[nive]r[sa]li Hac die 31 junii ::: \\$aColophon on p. 207 reads : Unde sit Finis Materiæ De Vocibus ::: \\$aColophon on p. 331 reads : Quamvis charta vacet linea nulla deest ::: \\$aColophon on p. 332 reads : Die Decima Quarta Augusti Anno Domino .1.7.4.9.,"0\$aDialectices sive Manuductio ad logicam Lovaniensem$gf. 1-3, p. 106 ::: 0\$a* Praefatio$gp. 1-2 ::: 0\$a* Caput primum De universali$gp. 2-36 ::: 0\$a** Articulus primus De divisione arboris praedicamentalis$gp. 2-8 ::: 0\$a** Articulus secundus De variis differentiis arbori praedicamentali affingendis$gp. 8-10 ::: 0\$a** Articulus tertius De toto et parte logicae$gp. 11-12 ::: 0\$a** Articulus quartus Quomodo possint dignosci superiora cujuscumque totius logici$gp. 12-16 ::: 0\$a** Articulus quintus De methodo cognoscendi omnes drias(?) constructivas cujuscumque totius logici$gp. 16-21 ::: 0\$a** Articulus sextus Quaerit [...] cujus aliquid superius sit tale$gp. 21-23 ::: 0\$a** Articulus septimus De modo cognosceni respectu cujus ali qua dria(?) sit constructiva$gp. 23-28 ::: 0\$a** Annotata ad praecendentia$gp. 28-35 ::: 0\$a* Caput secundum De forma et subjecto logico$gp. 36-41 ::: 0\$a* Caput tertium De toto et parte reali$gp. 41-55 ::: 0\$a** Articulus primus Quaenam sunt realiter eadem et quaenam sint realtiter diversa$gp. 41-43 ::: 0\$a** Articulus secundus De toto et parte integrale$gp. 43-55 ::: 0\$a* Caput quartum De forma et subjecto reali$gp. 55-59 ::: 0\$a* Caput quintum De universali et subijcibili$gp. 59-94 ::: 0\$a* Appendix Discutiuntur quaestiones difficilliores$gp. 94-106 ::: 0\$aDialectices dictatorum pars secunda [A° 1749 = erased]$gp. 107-207 ::: 0\$a* Caput primum Quid sit vox et significatum ejus$gp. 113-115 ::: 0\$a* Caput secundum De habitudine, vocum$gp. 115-131 ::: 0\$a* Caput tertium$gp. 132-137 ::: 0\$a* Caput quartum Quomodo uno vox habens se certo modo ad unam duarum vocum, insuper possit se habere ad alteram istarum duarum$gp. 137-147 ::: 0\$a* Annotata$gp. 147-166 ::: 0\$a* Principia$gp. 167-172 ::: 0\$a* Alia principia$gp. 173-187 ::: 0\$a* Membra selecta De vocibus$gp. 187-198 ::: 0\$a* Corollarium$gp. 198-203 ::: 0\$a* Ordinarium examen quaestionum quae proponuntur duodecim$gp. 204-207 ::: 0\$aTractatus secundus partis secundae De enuntiatione$gp. 213-332 ::: 0\$a* Caput primum$gp. 219-240 ::: 0\$a* Caput secundum De propositionibus reantibus(?)$gp. 240-268 ::: 0\$a* Caput tertium Quid et quotuplex sit enuntiatione compta(?)$gp. 268-295 ::: 0\$a* Corollarium resolvuntur quaestiones difficiliores$gp. 295-315 ::: 0\$a* Compositio anni 1749 De comptis(?)$gp. 315-319 ::: 0\$a* Caput unicum De constituentibus Appendix De vocibus$gp. 320-324 ::: 0\$a* Compositio prima in 12 maij 1749$gp. 325-327 ::: 0\$a** Compositio secunda 27 maiij 1749$gp. 327-329 ::: 0\$a** Compositio tertia 12 iunii 1749$gp. 329-331",\6$aManuscripts ::: \6$aLecture notes,"1\$aVrancx, Franciscus$4pfs ::: 1\$aDenique, Petrus Augustinus$cLeuven$d1721?-1769$4egr ::: 1\$aHaye, Michael$d?-1676$gFlemish printmaker, draftsman and publisher$4egr ::: 1\$aBolswert, Boëtius Adamsz$dca. 1580-1633$gFlemish printmaker, printer, publisher$4egr$3Uncertain","\\$af. 1r :$bengraved titlepage$cwith images of S. Augustinus, Plato and  Aristoteles (Apud P. Denique Lovanii) ::: \\$af. 2r :$bengraving(s)$cDialectica ::: \\$af. 3r :$bengraving(s)$cEvropa (Micael Haijeé excud.) ::: \\$ap. 2bis :$bengraving(s)$cDe uniuersali / Inde entvrvs est ivdicare vivos et mortvos ::: \\$ap. 4bis :$bpen drawing(s)$cArbor Praedicamentalis Anno Domini 1724 5ta. 9bris ::: \\$ap. 6 :$bengraving(s)$cEntia per accidens ::: \\$ap. 8bis :$bengraving(s)$cDifferentiae propriæ, differentiae impropriæ ::: \\$ap. 12bis :$bengraving(s)$cDe superiori et Inferiori ::: \\$ap. 42bis :$bengraving(s)$cDe Iisdem, et, diversis (De monstro) ::: \\$ap. 50bis :$bengraving(s)$cPartes Phisicæ et integrantes reductiue ad prædicamenta referuntur ::: \\$ap. 56bis :$bengraving(s)$cDe forma, et, svbiecto ::: \\$ap. 60bis :$bengraving(s)$cSalvator mvndi ::: \\$ap. 106bis :$bengraving(s)$cQuicumque es solo studiosus nomine, specta/ ... (Apud Michaëlem Haijé Louanij propre Predicatores Hybernos) ::: \\$ap. 107 :$bengraved titlepage$cwith images of S. Augustinus, Aristoteles, Plato and 2 putti (Apud P Denique Lovanii) ::: \\$ap. 109 :$bengraving(s)$cDe Voce ::: \\$ap. 111 :$bengraving(s)$cAsia (Michael Haijeé excud.) ::: \\$ap. 129 :$bengraving(s)$cRepungnantia ::: \\$ap. 134bis :$bengraving(s)$cDe contradictoriis ::: \\$ap. 209 :$bengraving(s)$cDoen ick dit nestken vant ick hebbet uut genomen / Ick docht die vint die heeft daer mocht een ander comen ::: \\$ap. 211 :$bengraving(s)$cConventus F. F. Capucinorum Louanij (Apud Michaelem Haijé Lovanij propæ Prædicatores Hijbernos) ::: \\$ap. 213 :$bengraved titlepage$cS. Augustinus, 2 putti, Aristoteles, Plato (Apud P Denique Lovanii) ::: \\$ap. 215 :$bengraving(s)$cDe oratione (B. A. Bolswert fecit cum privilegio) ::: \\$ap. 217 :$bengraving(s)$cAfrica (Michael Haijé excud.) ::: \\$ap. 231-232 :$bpen drawing(s)$cPropositio impossibilis ::: \\$ap. 251 :$bengraving(s)$cTabvla oppositarvm (Apud P. Denique Lovanii.) ::: \\$ap. 252 :$bpen drawing(s)$cTabula oppositarum ::: \\$ap. 333 :$bengraving(s)$cFine coronato nobilitatur opus ::: \\$ap. 335 :$bengraving(s)$cAmerica (Michael Haijé excudit) ::: \\$ap. 337 :$bengraving(s)$cHoc castrum bini radijs splendescit alumni Carole Quinte, tuis, et Puteane, tuis ::: \\$ap. 339 :$bengraving(s)$cHæc impensa quidem est cognomine perdita turris Galle, tamen vires perdidit illa tuas ::: \\$ap. 341 :$bengraving(s)$cMyn vogeliens syn vlug hierom moet ick se fluyten / Want beter twee daer in dan driemael twee daer buyten",\\$dLeuven (Louvain)$ePedagogie onbekend,"Faculty of Arts, pedagogy unknown",,http://resolver.libis.be/IE5071870/representation,IE5071870,Abdij van Berne Heeswijk Ms. 251,BERNE HEESWIJK
9985450340101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9985450340101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven",m,1613,1616,xx,lat,00$aScripta de sacramentis,,"00$a278, 10* f.$bill.","00$aParchment binding ; manuscript title in black ink ""[...] Scripta de sacramentis Viggers"" ; remnants of ties",\\$atext$2rdacontent,\\$aunmediated$2rdamedia,\\$avolume$2rdacarrier,\\$ePaper,\\$aTitle created by cataloguer ::: \\$aF. 0r : Ad usum fratris Leonardi Bosch,0\$aTractatus sine dictata commentaria in primam partem secundae angelici doctoris$gf. 0r-278v ::: 0\$a* Praefatio$gf. 1r ::: 0\$a* Nota tractatus de beatitudine$gf. 1r-39v ::: 0\$a* Tractatus secundus$gf. 40r-77r ::: 0\$a* Tractatus de libero arbitrio$gf. 77r-119r ::: 0\$a* Tractatus de conscientia$gf. 119r-157v ::: 0\$a* Tractatus de peccatis$gf. 158r-278v ::: 0\$aTractatus de scramentis [incomplete?]$g1*r-10*v,\6$aManuscripts ::: \6$aLecture notes,"1\$aMalderus, Joannes$cbishop of Antwerp$d1563-1633$4pfs ::: 1\$aMercier, Jean$d? - 1570$4pfs ::: 1\$aViggers, Joannes$4pfs ::: 1\$aVanden Dael, Paulus$4stu ::: 1\$aBosch, Leonardus$4stu ::: 1\$aCuyckius, Leonardus$4stu ::: 1\$aWierix, Jeronimus$d1553-1619$4egr ::: 1\$ade Mallery, Charles$d1571-after 1635$gFlemish engraver, active in Antwerpen and Paris$4egr","\\$af. 0r : 1 pasted on$bengraving(s)$cManum suam aperuit inopi, et palmas suas extendit ad pauperem, Prv. 31. (Hieronymus Wierx excud. cum gratia et priuilegio. Buschere) ::: \\$af. 1*r : 1 pasted on$bengraving(s)$cCognato alludit Christvs ; pia cogitat agnum Mater : quos Sacro Spiritus igne fouet. (C. de Malloy fe. et ex.)",\\$dLeuven (Louvain),,,http://resolver.libis.be/IE5052929/representation,IE5052929,Abdij van Berne Heeswijk Ms. F11,BERNE HEESWIJK
9984817940101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984817940101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven",s,1643,\\\\,xx,lat,00$aLogica,13$aDictata magis principalia in universam Logicam quæ sub Doctissimo Domino D Henrico Werpen STBF. Professore primario inflorentissimo Falconis pædagogio calamosuo excepit f[rater]. Augustinus Ketelers Eccl[esiae] Bernensis Canonicus Anno 1643,"00$a161, 145 f.$bill.","00$aBrown calf leather binding ; blind stamped boards and spine with title ""Logica"" ;  stamp on front and back  board with sign of the Falcon and with the words ""Volitat svper omnia Falco"" ; renmants of leather ties and tieholes",\\$atext$2rdacontent,\\$aunmediated$2rdamedia,\\$avolume$2rdacarrier,\\$ePaper,\\$aTitle created by cataloguer ::: \\$a3 colophons ::: \\$aColophon on f. 1/50r reads : Finis ::: \\$aColophon on f. 1/157r reads : Finis coronato nobilitatur opus ::: \\$aColophon on f. 2/142v reads : Finis ::: \\$aChronogram on f. 1/157r reads : fIneM hVIVs LIbrI IVnII LVX nona VIDeba. [= 1643],"0\$aDictata magis principalia in universam logicam$gf. 3r-157r ::: 0\$a* [...]$gf. 5r-5v ::: 0\$a* Tractatus de definitione et divisione$gf. 6r-10r ::: 0\$a* Praefatio In Isafogen Porphirij$gf. 10r-43v ::: 0\$a* Tractatus de distinctionibus$gf. 44r-50r ::: 0\$a* Praefatio in libros praedicamentorum Aristotelis$gf. 50v-109r ::: 0\$a* [Libri priorum analiticorum]$gf. 109r-157r ::: 0\$a** Liber primus primus priorum annaliticorum de obiecto horum librorum$gf. 109r-136r ::: 0\$a** Liber secundus priorum analiticorum$gf. 136r-157r ::: 0\$aDictata minus principalia in Logicam quae sub eruditissimo Domino D Francisco Van Viaene STLicentiato Philosophiæ Professore in celeberrimo coronati Falconis collegio scripsit F[rater]. Augustinus Ketelers msig. Eccl[esiae] Bern[ensis] Can[onicus] A°1643$gf. 1r-142v ::: 0\$a* Praefatio in Prodidagmata$gf. 1r-33v ::: 0\$a* Praefatio in Libros perihermanias$gf. 34r-76r ::: 0\$a** Libri primi$gf. 37v-71r ::: 0\$a** Liber secundus perihermenias$gf. 71v-76r ::: 0\$a* [Libri topicorum] ::: 0\$a** Liber primus topicorum$gf. 76r-94r ::: 0\$a** Liber secundum topicorum$gf. 94r-142v ::: 0\$aPhilosophia : logica, physica, metaphysia... / Praeside D. ac M. Evstachio de Froidmont [...]. Anno 1643. ... [Lovanii], typis Bernard. Masij [printed text]$gf. 145r",\6$aManuscripts ::: \6$aLecture notes,"1\$aWerpin, Henricus$4pfs$3professor primarius ::: 1\$aVan Vianen, Franciscus$d1615-1693$4pfs$3professor secundarius ::: 1\$aKetelers, Augustinus$4stu","\\$af. 1/3r :$bengraved titlepage$cMetaphysica, Physica, with signs of the Lily, the Falcon, the Castle and the Pig ::: \\$af. 1/30v : pasted on$bengraving(s)$cportrait of a lady ::: \\$af. 1/121v : pasted on$bengraving(s)$cportrait of a veiled lady with book ::: \\$af. 1/128r : pasted on$bengraving(s)$cMusica ::: \\$af. 2/1r :$bengraved titlepage$cMetaphysica, Physica, with signs of the Lily, the Falcon, the Castle and the Pig ::: \\$af. 2/1r : page with$bornamental initials",\\$dLeuven (Louvain)$ePedagogie De Valk,"Faculty of Arts, Paedagogium Falconis",http://www.odis.be/lnk/OR_35506,http://resolver.libis.be/IE5062854/representation,IE5062854,Abdij van Berne Heeswijk Ms. K1,BERNE HEESWIJK
9984913130101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984913130101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven",q,1701,1797,xx,lat,00$aDe logica et de sphæra,13$aUniversa philosophia. De cosmographia,00$a319 f.$bill.,"00$aBrown calf leather binding ; blind stamped boards, gold tooled spine with title ""De logica et  de sphæra""",\\$atext$2rdacontent,\\$aunmediated$2rdamedia,\\$avolume$2rdacarrier,\\$ePaper,\\$aTitle created by cataloger,"0\$aProlegomina in universa philosophia$gf. 1r-116r ::: 0\$a* Discursus praeliminaris unus De progressibus philosophiae$gf. 1r-6r ::: 0\$a* Tractatus secundus De triplici cognitione humana$gf. 6v-12v ::: 0\$a* Tractatus tertius praeliminaris De definitione et devisione philosophiae$gf. 13r-19r ::: 0\$a* Proemium in logicam$gf. 19r-24r ::: 0\$a* Discursus quartus de methodo et logicae regulis$gf. 24v-99v ::: 0\$a** Sectio prima ::: 0\$a** Caput primum De natura idearum$gf. 24v-30v ::: 0\$a** Caput secundum De sensatione et imaginatione et intellectione pura$gf. 30v-44r ::: 0\$a** Caput tertium De origine idaearum$gf. 44v-51r ::: 0\$a** Caput quartum De idaeis rerum universim$gf. 51r-57v ::: 0\$a*** Paragraphus tertius De essentialibus entis ejus attributis et modis$gf. 58r-62v ::: 0\$a** Caput quintum De notionibus in specie$gf. 62v-73v ::: 0\$a** Caput sextus De cathegorei$gf. 73v-89r ::: 0\$a* Appendix quaestionum De quibus circa idaeas disputant philosophi$gf. 89r-99v ::: 0\$aQuaestiones de logica sermocinali$gf. 105r-106r ::: 0\$aPraefatio in logicam sermonicalem$gf. 117r-225r ::: 0\$a** [praefatio]$gf. 117r-122r ::: 0\$a** [Tractatus primus]$gf. 122r-171v ::: 0\$a*** Caput primum De instrumentis sciendi$gf. 122r-137v ::: 0\$a*** Caput secundum De signis$gf. 139r-146v ::: 0\$a*** Caput tertium De vocibus earum significatis et divisionibus$gf. 146v-161r ::: 0\$a*** Caput quartum De affectionibus vocum$gf. 161r-171v ::: 0\$a** Tractatus secundus De propositionibus$gf. 172r-225v ::: 0\$a*** Caput primum De natura propositionis ejusque partibus$gf. 172r-176v ::: 0\$a*** Caput secundum De variis propositionum speciebus$gf. 176v-196r ::: 0\$a*** Caput tertium$gf. 196r-205v ::: 0\$a*** Caput quartum Theses quaedam de veritate propositionum$gf. 206r-225v ::: 0\$aDe cosmographia$gf. 227r-319r ::: 0\$a** Caput primum De sphaera naturali et armillari$gf. 227r-256r ::: 0\$a** Caput secundum De geographia$gf. 256r-306v ::: 0\$a*** Sectio prima$gf. 257v-280r ::: 0\$a*** Articulus secundus De geographia mathematica, de constructione et usu globi geogarphici mapparum etc.$gf. 280r-306v ::: 0\$a* Quaestiones [- solutiones]$gf. 307r-319r",\6$aManuscripts ::: \6$aLecture notes,"1\$aHaye, Michael$d?-1676$gFlemish printmaker, draftsman and publisher$4egr","\\$asmall$bpen drawing(s) ::: \\$af. 269v, 281r, 282r, 297v, 299r, 300r, 303v : large$bpen drawing(s) ::: \\$af. 265v, 267r : page with$bornamental initials ::: \\$af. 226 :$bengraving(s)$cSphera mvndi (Michael Hayé excudit.) ::: \\$af. 268r : handwritten$bfolded leaflet(s)$cTabula",\\$dLeuven (Louvain)$ePedagogie onbekend,"Faculty of Arts, pedagogy unknown",,http://resolver.libis.be/IE5054670/representation,IE5054670,Abdij van Berne Heeswijk Ms. K12,BERNE HEESWIJK
9984882080101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984882080101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven",s,1766,\\\\,xx,lat,00$aPhysica,"13$aPhisica dictata a reverendis d=nis d=nis Verbergt et van Hamont An°. 1766 ::: 10$aTractatus de corpore. Tractatus de motu. Tractatus de gravitate corporum. Tractatus de hydrostatica. Tractatus de igne, calore et frigore. Tractatus de mechanica",00$a312 f.$bill.,"00$aCardboard binding ; half leather binding ; corners and spine with brown leather, boards covered with marbled paper ; gold tooled spine",\\$atext$2rdacontent,\\$aunmediated$2rdamedia,\\$avolume$2rdacarrier,\\$ePaper,\\$aTitle created by cataloguer ::: \\$aColophon on f. 109r reads : Finis,"0\$aPhysica ::: 0\$aProemium in Physicam$gf. 2r-4r ::: 0\$a[Tractatus] De corpore generatim$gf. 4v-60v ::: 0\$a* Sectio prima Continentes quaedem praeliminaria$gf. 4v-36v ::: 0\$a** Paragraphus primus De existentia et existentia corporum$gf. 4v-8r ::: 0\$a** Paragraphus secundus De principiis corporis naturalis$gf. 8r-13r ::: 0\$a** Paragraphus tertius De elementis$gf. 13v-22r ::: 0\$a** Paragraphus quartus De loco$gf. 22r-24v ::: 0\$a** Paragraphus quintus De vacuo$gf. 24v-36v ::: 0\$a* Sectio secunda De proprietatibus$gf. 36v-60v ::: 0\$a** Paragraphus primus De existentione et divisibilitate corporum$gf. 36v-43v ::: 0\$a** Paragraphus secundus De soliditate corporum$gf. 43v-45v ::: 0\$a** Paragraphus tertius De figuris corporum$gf. 45v-47r ::: 0\$a** Paragraphus De porositate corporum$gf. 47r- 49v ::: 0\$a** Paragraphus quartus$gf. 49v-50v ::: 0\$a** [Paragraphus sextus?]$gf. 53r-55r ::: 0\$a** Paragraphus septimus De vaporibus$gf. 55r-58r ::: 0\$a** Paragraphus octavus De odoribus$gf. 58r-60v ::: 0\$aTractatus de motu$gf. 65r-114r ::: 0\$a* Caput primum De motu in generali et ejusque proprietatibus et inertia corporum$gf. 65r-81v ::: 0\$a** [Paragraphus primus]$gf. 65r-67v ::: 0\$a** Paragraphus secundus De natura motus$gf. 67v-? ::: 0\$a** [Paragraphus tertius]$gf. ?-73r ::: 0\$a** Paragraphus quartus De divisione motus$gf. 73r-74r ::: 0\$a** Paragraphus quintus De praecipuis motis affectibus ac de ejus determinatione celeritate et qualitate$gf. 74r-81v ::: 0\$a* Caput secundum De regulis motus generatim spectati$gf. 81v-99r ::: 0\$a** [Paragraphus primus]$gf. 81v-83r ::: 0\$a** Paragraphus secundus De resistentia medii$gf. 83r-86r ::: 0\$a** Paragraphus tertius De refactione motus$gf. 86r-89v ::: 0\$a** Paragraphus quartus De elaterio corporum$gf. 89v-91r ::: 0\$a** Paragraphus quintus De motus reflectione$gf. 91r-94r ::: 0\$a** Paragraphus sextus De regulis motus in collesione corporum$gf. 94r-99r ::: 0\$a* [Caput tertium]$gf. 100v-109r ::: 0\$a** [Paragraphus primus]$gf. 100v-103v ::: 0\$a** Paragraphus secundus$gf. 103v-109r ::: 0\$a* Quaestiones [- solutiones]$gf. 109v-114r ::: 0\$aTractatus de gravitate corporum$gf. 127r-154v ::: 0\$a* Caput primum De phoenominis gravitatis$gf. 127r-127v ::: 0\$a* [Caput secundum]$gf. 141v-146r ::: 0\$a* Caput tertium De stabilitate et lapsu gravium in plano positorum$gf. 146r-149v ::: 0\$a* Caput quartum De causa gravitatis$gf. 149v-154v ::: 0\$aTractatus de hydrostatica$gf. 161r-188v ::: 0\$a* Paragrahus primus De gravitatione et aequilibrio liquidorum$gf. 161v-168r ::: 0\$a* Paragraphus secundus De gravitatione plurium liquidorum quae densitate differentur$gf. 168r-172r ::: 0\$a* Paragraphus tertius De gravitate solidorum in liquidis$gf. 172r-188v ::: 0\$aTractatus de igne, calore et frigore$gf. 191r-249r ::: 0\$a* Sectio prima De igne$gf. 191r-234v ::: 0\$a** Paragraphus primus De ignis natura et proprietate$gf. 191r-192v ::: 0\$a** Paragraphus secundus De propagatione ignis$gf. 192v-196r ::: 0\$a** Paragraphus tertius De variis modis ignem excitandi$gf. 196r-203r ::: 0\$a** Paragraphus quartus De effectibus ignis$gf. 203r-217v ::: 0\$a** Paragraphus quintus De phosphoris$gf. 217v-223r ::: 0\$a** Paragraphus sextus De flamma et pabulo ignis$gf. 223r-234r ::: 0\$a* Sectio secunda De calore et termometris$gf. 234v-244r ::: 0\$a** Paragraphus primus De termometris$gf. 234v-239r ::: 0\$a** Paragraphus secundus De calore$gf. 239r-244r ::: 0\$a** [Quaestiones]$gf. 248r-249r ::: 0\$aTractatus de mechanica$gf. 252r-280r ::: 0\$a* Sectio prima De mechanica generatim et generalibus principis mechanicae$gf. 252r-255v ::: 0\$a** Paragraphus primus De mechanica generatim$gf. 252r-252v ::: 0\$a** Paragraphus secundus De generalibus mechanicae principiis$gf. 252v-254r ::: 0\$a** Paragraphus tertius De resistentia quae oritus ratione affrictus$gf. 254r-255v ::: 0\$a* Sectio secunda De instrumentis moechanicis$gf. 256r-280v ::: 0\$a** Paragraphus primus De vectis$gf. 256r-257v ::: 0\$a** Paragraphus secundus De potentia aut resistentia$gf. 257v-259v ::: 0\$a** Paragraphus tertius De viribus quas potentia et resistentia exserunt in fulchrum vectis$gf. 259v-262v ::: 0\$a** Paragraphus quartus De vecte compositio$gf. 262v-263r ::: 0\$a** Paragraphus quintus De forfice, forcipe, et aliis quibusdam habentibus rationem vectis$gf. 263v-265v ::: 0\$a** Paragraphus sextus De bilance$gf. 265v-267v ::: 0\$a** Paragraphus septimus De statera simplici et composita$gf. 267v-268v ::: 0\$a** Paragraphus octavus De trocleis$gf. 269r-272r ::: 0\$a** Paragraphus nonus De rotis et opere rotabili$gf. 272r-277v ::: 0\$a** Paragraphus decimus De axi in peritroceo et grue[...]$gf. 277v-278v ::: 0\$a** Paragraphus undecimus De molendinis$gf. 278v-280v ::: 0\$a** Paragraphus duodecimus De plano inclinato$gf. 280v",\6$aManuscripts ::: \6$aLecture notes,"1\$aVerberght, Joannes Franciscus$4pfs ::: 1\$avan Hamont, Christianus$d1717-1787$4pfs ::: 1\$aVerhoeven, Joannes$gengraver$4egr","\\$amany small$bpen drawing(s) ::: \\$af. 1r :$bengraved titlepage$cPorcvs alit doctos, with images of Plato and Aristoteles,  an image of Leuven (Universiteitshallen) and sign of the Pig  (Ioan Verhoeuen fecit Lovanii) ::: \\$af. 66r :$bpen drawing(s)$cDe motu in generali ::: \\$af. 70r :$bpen drawing(s)$cDe natura motus ::: \\$af. 104r :$bpen drawing(s)$cfragment from engraving ""De Motu tab: 2a"" ::: \\$af. 107v :$bpen drawing(s)$cfragment from engraving ""De Motu tab: 3ia"" ::: \\$af. 119r : drawn$bfolded leaflet(s)$cDe motu ::: \\$af. 184r : engraved$bfolded leaflet(s)$cModis subintrandi aquas ::: \\$af. 189r-190r : drawn$bfolded leaflet(s)$cfragments from ""De hydro: tab: 1a-2a"" ::: \\$af. 204r : drawn$bfolded leaflet(s)$cDe effectibus ignis ::: \\$af. 229r-230r : drawn$bfolded leaflet(s)$cDe flama ::: \\$af. 235r : drawn$bfolded leaflet(s)$cDe termometris ::: \\$af. 306r-312r :$bpen drawing(s)$cfragments from engravings ""Mechanicæ"" tab: 1a - tab: 5""",\\$dLeuven (Louvain)$ePedagogie Het Varken,"Faculty of Arts, Paedagogium Porci",http://www.odis.be/lnk/OR_35504,http://resolver.libis.be/IE5068394/representation,IE5068394,Abdij van Berne Heeswijk Ms. K13,BERNE HEESWIJK
